Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,OddUnder25,OddOver25,MaxUnder25,MaxOver25,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away,target_UNDER25
SC0,2001-07-28,,Aberdeen,Rangers,0.0,3.0,A,0.0,0.0,D,5.0,3.55,1.55,,,,,,,,1500.0,1500.0,0.0,3000.0,0.0,0,3,5,3,5,0.3333,0.3333,0.3333,0.3333,0,0,1,1,0,7,7,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0.5,0,1.5,1.3,1.1,1.0,1.0,1.4,0.5,1.1269,0.0,0.0,0.0,0.4219,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
SC0,2001-07-28,,Celtic,St Johnstone,3.0,0.0,H,1.0,0.0,H,1.2,5.25,10.0,,,,,,,,1500.0,1500.0,0.0,3000.0,0.0,0,3,5,3,5,0.3333,0.3333,0.3333,0.3333,0,0,1,1,0,7,7,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0.5,0,1.5,1.3,1.1,1.0,1.0,1.4,0.5,1.1238,0.0,0.0,0.0,-0.1421,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
SC0,2001-07-28,,Dundee United,Dundee,2.0,2.0,D,1.0,1.0,D,2.3,3.1,2.75,,,,,,,,1500.0,1500.0,0.0,3000.0,0.0,0,3,5,3,5,0.3333,0.3333,0.3333,0.3333,0,0,1,1,0,7,7,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0.5,0,1.5,1.3,1.1,1.0,1.0,1.4,0.5,1.121,0.0,0.0,0.0,0.2115,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
SC0,2001-07-28,,Dunfermline,Motherwell,5.0,2.0,H,1.0,1.0,D,2.2,3.2,2.83,,,,,,,,1500.0,1500.0,0.0,3000.0,0.0,0,3,5,3,5,0.3333,0.3333,0.3333,0.3333,0,0,1,1,0,7,7,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0.5,0,1.5,1.3,1.1,1.0,1.0,1.4,0.5,1.1204,0.0,0.0,0.0,0.1937,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
SC0,2001-07-28,,Hibernian,Kilmarnock,2.0,2.0,D,1.0,2.0,A,1.7,3.3,4.3,,,,,,,,1500.0,1500.0,0.0,3000.0,0.0,0,3,5,3,5,0.3333,0.3333,0.3333,0.3333,0,0,1,1,0,7,7,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0.5,0,1.5,1.3,1.1,1.0,1.0,1.4,0.5,1.1238,0.0,0.0,0.0,0.076,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
SC0,2001-07-28,,Livingston,Hearts,2.0,1.0,H,1.0,0.0,H,2.65,3.1,2.4,,,,,,,,1500.0,1500.0,0.0,3000.0,0.0,0,3,5,3,5,0.3333,0.3333,0.3333,0.3333,0,0,1,1,0,7,7,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0.5,0,1.5,1.3,1.1,1.0,1.0,1.4,0.5,1.1166,0.0,0.0,0.0,0.2614,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
SC0,2001-08-04,,St Johnstone,Dunfermline,0.0,2.0,A,0.0,1.0,A,,,,,,,,,,,1485.8,1514.1,-28.3,3000.0,0.0094,0,0,0,3,3,0.0,0.0,0.3333,0.2,-3,-3,0,3,-3,7,7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.5,0,1.5,1.3,1.1,1.0,1.0,1.4,0.5,1.06,0.0,0.0,0.0,0.0,7.0,11.0,8.0,8.0,-4.0,0.0,2.0,1.0,0,0,1,1
SC0,2001-08-04,,Motherwell,Dundee United,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,1485.9,1498.2,-12.3,2984.0,0.0041,0,0,0,1,1,0.0,0.0,0.1111,0.0667,-1,-1,0,1,-1,7,7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.5,0,1.5,1.3,1.1,1.0,1.0,1.4,0.5,1.06,0.0,0.0,0.0,0.0,8.0,8.0,14.0,6.0,0.0,8.0,-2.0,1.0,0,1,0,1
SC0,2001-08-04,,Rangers,Livingston,0.0,0.0,D,0.0,0.0,D,,,,,,,,,,,1520.5,1508.1,12.4,3028.7,0.0041,0,3,3,3,3,0.3333,0.2,0.3333,0.2,0,0,3,3,0,7,7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.5,0,1.5,1.3,1.1,1.0,1.0,1.4,0.5,1.06,0.0,0.0,0.0,0.0,7.0,6.0,8.0,6.0,1.0,2.0,4.0,0.0,0,1,0,1
SC0,2001-08-04,,Hearts,Aberdeen,1.0,0.0,H,1.0,0.0,H,,,,,,,,,,,1491.9,1479.5,12.4,2971.3,0.0042,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.5,0,1.5,1.3,1.1,1.0,1.0,1.4,0.5,1.06,0.0,0.0,0.0,0.0,6.0,8.0,6.0,7.0,-2.0,-1.0,7.0,1.0,1,0,0,1
