Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,MaxUnder25,MaxOver25,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away,target_UNDER25
DEN,2025-04-06,13:00,Viborg,Sonderjyske,2.0,1.0,H,,,,1.58,4.08,5.57,1.6,4.2,6.01,,,1535.7,1395.7,140.0,2931.4,0.0478,0,7,10,4,4,0.7778,0.6667,0.4444,0.2667,3,6,4,4,0,9,7,2,0,1,1,0,1,0,0,3,36,4,0,6,6,0.5,10,1.3,1.8,1.9,0.8,1.2,2.2,0.5,1.0575,0.079,0.0127,0.079,0.1716,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-04-07,18:00,Brondby,Aarhus,2.0,1.0,H,,,,2.21,3.37,3.2,2.28,3.55,3.35,,,1670.5,1654.1,16.4,3324.6,0.0049,0,4,6,4,8,0.4444,0.4,0.4444,0.5333,0,-2,2,0,2,8,8,0,0,1,1,0,0,0,0,3,36,2,4,4,0,0.16666666666666666,10,1.6,1.4,0.9,1.2,1.2,1.2,0.4,1.0617,0.0534,0.0317,0.0469,0.1956,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-04-11,18:00,Aalborg,Lyngby,2.0,2.0,D,,,,2.39,3.05,3.18,2.51,3.2,3.45,,,1452.2,1454.9,-2.7,2907.1,0.0009,0,4,5,3,7,0.4444,0.3333,0.3333,0.4667,1,-2,3,-1,4,5,5,0,0,2,2,0,0,0,0,3,37,4,1,5,7,0.6,10,0.9,1.0,2.0,0.9,0.9,1.3,0.0,1.0607,0.0849,0.0502,0.0849,0.2012,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
DEN,2025-04-13,15:00,Aarhus,Midtjylland,1.0,1.0,D,,,,2.2,3.34,3.27,2.29,3.5,3.4,,,1645.8,1700.9,-55.1,3346.7,0.0165,0,3,5,3,9,0.3333,0.3333,0.3333,0.6,0,-4,1,-3,4,6,9,-3,-1,2,2,0,0,0,0,3,37,0,7,3,-8,0.0,10,2.2,2.3,0.9,1.3,1.6,1.3,0.9,1.0598,0.0479,0.0409,0.0398,0.0925,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-04-13,13:00,FC Copenhagen,Brondby,1.0,2.0,A,,,,2.03,3.33,3.75,2.08,3.45,4.0,,,1739.2,1678.8,60.4,3417.9,0.0177,0,6,8,7,8,0.6667,0.5333,0.7778,0.5333,-1,0,4,6,-2,7,6,1,0,2,2,0,1,0,0,3,37,5,2,3,7,0.3333333333333333,10,2.6,2.2,0.7,1.2,2.0,2.1,1.4,1.0596,0.0667,0.0246,0.0667,0.2144,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-04-13,17:00,Nordsjaelland,Randers FC,5.0,2.0,H,,,,1.96,3.75,3.53,2.02,3.9,3.74,,,1649.0,1586.9,62.1,3235.9,0.0192,0,0,3,3,7,0.0,0.2,0.3333,0.4667,-3,-4,-3,-1,-2,7,9,-2,-1,2,2,0,0,0,0,3,37,5,1,4,9,0.5,10,2.1,2.0,1.0,1.3,1.5,1.3,0.8,1.0602,0.0595,0.0306,0.0595,0.2003,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-04-13,13:00,Viborg,Silkeborg,2.0,1.0,H,,,,2.32,3.58,2.86,2.38,3.71,2.98,,,1540.9,1567.1,-26.3,3108.0,0.0084,0,9,13,4,7,1.0,0.8667,0.4444,0.4667,5,6,5,1,4,7,7,0,0,1,2,0,1,0,0,3,37,4,5,1,-5,0.6,10,1.6,1.9,1.8,1.3,1.8,1.6,0.3,1.06,0.042,0.0259,0.042,0.156,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-04-14,18:00,Sonderjyske,Vejle,1.0,0.0,H,,,,2.42,3.38,2.84,2.52,3.5,2.95,,,1390.5,1449.9,-59.4,2840.4,0.0209,0,3,4,7,7,0.3333,0.2667,0.7778,0.4667,-4,-3,2,7,-5,8,8,0,0,1,1,0,0,0,0,3,37,4,5,1,0,0.5,10,1.0,1.3,2.6,1.0,1.2,2.0,0.0,1.0612,0.0413,0.0413,0.0387,0.1259,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-04-16,18:00,Silkeborg,Aalborg,4.0,0.0,H,,,,1.72,4.02,4.35,1.77,4.17,4.6,,,1557.6,1451.0,106.6,3008.6,0.0354,0,3,4,2,5,0.3333,0.2667,0.2222,0.3333,1,-1,2,-1,3,3,5,-2,-1,2,2,1,0,0,0,3,37,7,1,2,8,0.5,10,1.0,1.1,1.4,1.0,1.2,1.6,0.0,1.06,0.0575,0.0291,0.0575,0.1858,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-04-17,13:00,Lyngby,Sonderjyske,0.0,2.0,A,,,,2.22,3.36,3.23,2.3,3.55,3.41,,,1456.0,1401.0,55.1,2857.0,0.0193,0,1,7,6,7,0.1111,0.4667,0.6667,0.4667,-5,0,-5,5,-10,6,3,3,1,2,2,0,1,0,0,3,38,2,4,4,0,0.0,10,1.1,0.8,1.0,0.8,1.3,2.0,0.3,1.0577,0.0565,0.036,0.0557,0.2467,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
DEN,2025-04-17,17:00,Midtjylland,FC Copenhagen,4.0,2.0,H,,,,2.77,3.27,2.55,2.89,3.35,2.63,,,1700.6,1726.3,-25.7,3426.8,0.0075,0,1,7,6,7,0.1111,0.4667,0.6667,0.4667,-5,0,-5,5,-10,4,4,0,0,2,2,0,0,0,0,3,38,6,2,2,7,0.8,10,2.4,1.8,1.3,1.9,1.5,0.9,0.5,1.059,0.0433,0.0433,0.0314,0.2225,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-04-17,15:00,Randers FC,Aarhus,3.0,1.0,H,,,,2.95,3.24,2.42,3.14,3.35,2.56,,,1574.6,1646.1,-71.5,3220.7,0.0222,0,3,6,4,5,0.3333,0.4,0.4444,0.3333,-1,1,0,3,-3,4,4,0,0,2,2,0,0,0,0,3,38,1,3,6,-3,0.2,10,1.5,1.7,1.2,0.9,1.2,1.4,0.6,1.0608,0.0644,0.0644,0.0579,0.1782,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-04-17,13:00,Vejle,Viborg,3.0,3.0,D,,,,3.07,3.65,2.17,3.3,3.94,2.27,,,1439.4,1550.4,-111.0,2989.8,0.0371,0,4,7,9,13,0.4444,0.4667,1.0,0.8667,-5,-6,1,5,-4,3,4,-1,0,2,2,0,1,0,0,3,38,2,3,5,-6,0.0,10,1.0,1.2,1.9,1.3,1.8,1.3,-0.3,1.0605,0.0795,0.0749,0.0461,0.1342,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
DEN,2025-04-18,18:00,Brondby,Nordsjaelland,0.0,0.0,D,,,,1.97,3.89,3.44,2.08,4.04,3.57,,,1691.7,1661.3,30.4,3353.0,0.0091,0,9,10,3,6,1.0,0.6667,0.3333,0.4,6,4,8,0,8,5,5,0,0,2,2,0,0,0,0,3,38,3,5,2,-3,0.75,10,1.6,1.4,1.0,0.7,1.3,2.2,0.9,1.0554,0.0558,0.0558,0.0378,0.1596,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-04-20,16:00,Aalborg,Sonderjyske,2.0,3.0,A,,,,2.36,3.25,3.02,2.48,3.35,3.3,,,1439.2,1419.1,20.1,2858.3,0.007,0,2,5,6,9,0.2222,0.3333,0.6667,0.6,-4,-4,-1,3,-4,4,3,1,0,3,3,0,0,0,0,3,38,10,0,0,24,1.0,10,1.0,1.2,1.8,0.8,1.3,1.9,0.2,1.0625,0.0927,0.0508,0.0927,0.2281,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-04-21,15:00,Brondby,Randers FC,4.0,3.0,H,,,,1.79,3.84,4.13,1.85,4.1,4.5,,,1689.5,1589.8,99.7,3279.3,0.0304,0,7,11,6,6,0.7778,0.7333,0.6667,0.4,1,5,3,6,-3,3,4,-1,0,3,2,0,0,0,0,3,38,5,2,3,3,0.4,10,1.4,1.2,1.0,1.2,1.5,1.6,0.2,1.0612,0.0896,0.0335,0.0896,0.2,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-04-21,17:00,FC Copenhagen,Aarhus,3.0,1.0,H,,,,1.85,3.5,4.27,1.94,3.7,4.6,,,1712.9,1630.9,82.0,3343.8,0.0245,0,3,6,1,4,0.3333,0.4,0.1111,0.2667,2,2,0,-2,2,4,4,0,0,2,3,0,0,0,0,3,38,3,3,4,0,0.6,10,2.3,2.0,0.8,0.8,1.2,1.6,1.5,1.0604,0.0773,0.0486,0.0773,0.196,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-04-21,13:00,Vejle,Silkeborg,0.0,4.0,A,,,,3.23,3.71,2.07,3.39,3.9,2.16,,,1441.3,1569.4,-128.1,3010.7,0.0426,0,2,8,6,7,0.2222,0.5333,0.6667,0.4667,-4,1,-4,5,-9,4,5,-1,0,2,2,0,1,0,0,3,38,2,5,0,-6,0.3333333333333333,7,1.1,1.5,1.7,1.2,1.7,1.6,-0.1,1.0622,0.0512,0.0495,0.0435,0.1256,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-04-21,13:00,Viborg,Lyngby,1.0,1.0,D,,,,1.83,3.76,4.01,1.9,4.0,4.38,,,1548.5,1437.9,110.6,2986.5,0.037,0,7,13,1,4,0.7778,0.8667,0.1111,0.2667,6,9,1,-2,3,4,4,0,0,2,2,0,1,0,0,3,38,3,3,4,-2,0.75,10,1.8,2.0,1.8,0.7,0.9,1.4,1.1,1.0618,0.0923,0.0383,0.0923,0.2242,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-04-22,18:00,Nordsjaelland,Midtjylland,3.0,2.0,H,,,,2.31,3.77,2.74,2.42,3.85,2.9,,,1663.5,1714.0,-50.5,3377.4,0.015,0,4,4,4,7,0.4444,0.2667,0.4444,0.4667,0,-3,4,1,3,4,5,-1,0,2,2,1,0,0,0,3,38,3,3,4,0,0.25,10,2.3,2.4,1.1,1.1,1.4,1.3,1.2,1.0631,0.0584,0.0476,0.0584,0.1208,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-04-25,18:00,Randers FC,Brondby,0.0,0.0,D,,,,3.39,3.53,2.09,3.81,3.65,2.16,,,1583.8,1695.6,-111.8,3279.3,0.0341,0,3,6,7,13,0.3333,0.4,0.7778,0.8667,-4,-7,0,1,-1,4,4,0,0,3,3,0,0,0,0,3,39,2,5,3,-3,0.25,10,1.7,1.9,1.2,1.5,2.1,1.9,0.2,1.0567,0.1239,0.1239,0.0335,0.161,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-04-27,13:00,Sonderjyske,Viborg,2.0,2.0,D,,,,2.82,3.69,2.29,2.95,3.79,2.4,,,1431.0,1544.3,-113.4,2975.3,0.0381,0,9,12,5,11,1.0,0.8,0.5556,0.7333,4,1,6,-1,7,7,6,1,0,3,3,0,1,0,0,3,39,0,5,5,-7,0.0,10,1.0,1.2,2.5,1.3,1.9,1.4,-0.3,1.0623,0.048,0.0461,0.048,0.1041,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
DEN,2025-04-27,17:00,Midtjylland,Nordsjaelland,5.0,0.0,H,,,,2.13,4.06,2.88,2.23,4.17,3.0,,,1703.8,1673.6,30.2,3377.4,0.0089,0,4,4,7,7,0.4444,0.2667,0.7778,0.4667,-3,-3,4,7,-3,5,5,0,0,3,3,0,0,0,0,3,39,3,4,3,-1,0.6,10,2.4,2.0,1.4,0.8,1.1,1.8,1.6,1.063,0.0469,0.0469,0.0417,0.1986,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-04-27,13:00,Lyngby,Silkeborg,2.0,0.0,H,,,,3.18,3.45,2.19,3.34,3.51,2.28,,,1442.1,1584.8,-142.7,3026.9,0.0471,0,2,2,6,9,0.2222,0.1333,0.6667,0.6,-4,-7,2,3,-1,6,6,0,0,2,3,0,1,0,0,3,39,3,4,3,-7,0.4,10,1.1,0.7,1.0,1.4,2.0,1.5,-0.3,1.0609,0.0503,0.0503,0.0411,0.1005,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-04-27,15:00,Aarhus,FC Copenhagen,1.0,3.0,A,,,,3.42,3.48,2.08,3.65,3.7,2.13,,,1621.7,1722.0,-100.3,3343.8,0.03,0,1,4,3,9,0.1111,0.2667,0.3333,0.6,-2,-5,-2,-3,1,6,6,0,0,3,3,0,0,0,0,3,39,2,4,4,-3,0.2,10,2.0,1.9,0.9,1.6,1.5,1.2,0.4,1.0605,0.0673,0.0673,0.024,0.1808,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-04-28,18:00,Aalborg,Vejle,0.0,1.0,A,,,,2.27,3.51,2.94,2.39,3.7,3.11,,,1427.3,1425.9,1.4,2853.2,0.0005,0,1,2,1,5,0.1111,0.1333,0.1111,0.3333,0,-3,0,-3,3,8,7,1,0,2,3,0,0,0,0,3,39,3,0,7,4,0.25,10,0.7,1.2,2.0,1.0,1.2,1.9,-0.3,1.0656,0.0578,0.0529,0.0578,0.1879,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
DEN,2025-05-02,18:00,Randers FC,Nordsjaelland,3.0,2.0,H,,,,2.5,3.58,2.62,2.61,3.65,2.75,,,1585.6,1656.1,-70.4,3241.7,0.0217,0,4,7,4,7,0.4444,0.4667,0.4444,0.4667,0,0,1,1,0,7,5,2,0,2,3,0,0,0,0,3,40,1,6,3,-12,0.25,10,1.5,1.5,1.2,0.8,0.9,2.0,0.7,1.061,0.0496,0.044,0.0496,0.1224,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-05-04,15:00,Brondby,FC Copenhagen,0.0,3.0,A,,,,2.44,3.37,2.83,2.58,3.44,2.94,,,1693.7,1734.1,-40.4,3427.8,0.0118,0,5,11,6,9,0.5556,0.7333,0.6667,0.6,-1,2,-1,3,-4,9,7,2,0,2,2,0,0,0,0,3,40,3,4,3,-5,0.0,10,1.6,1.6,1.3,1.8,1.6,1.1,-0.2,1.0599,0.0574,0.0574,0.0389,0.1558,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-05-04,13:00,Lyngby,Viborg,0.0,0.0,D,,,,2.61,3.4,2.58,2.7,3.54,2.71,,,1460.0,1542.4,-82.4,3002.5,0.0274,0,4,5,3,9,0.4444,0.3333,0.3333,0.6,1,-4,3,-3,6,7,7,0,0,2,2,0,1,0,0,3,40,2,3,5,1,0.4,10,1.1,0.8,1.0,1.1,1.6,1.6,0.0,1.0649,0.0504,0.0345,0.0504,0.1224,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-05-04,17:00,Midtjylland,Aarhus,3.0,1.0,H,,,,1.8,3.9,4.0,1.87,4.02,4.3,,,1721.3,1609.7,111.7,3331.0,0.0335,0,6,7,0,1,0.6667,0.4667,0.0,0.0667,6,6,5,-1,6,7,7,0,0,2,2,0,0,0,0,3,40,6,0,4,7,0.6,10,2.4,2.2,1.3,0.8,1.3,1.7,1.6,1.062,0.075,0.0389,0.075,0.2168,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-05-04,13:00,Silkeborg,Vejle,1.0,1.0,D,,,,1.81,3.82,4.09,1.83,4.03,4.5,,,1566.9,1437.3,129.6,3004.2,0.0431,0,6,9,4,5,0.6667,0.6,0.4444,0.3333,2,4,3,3,0,7,6,1,0,2,2,0,1,0,0,3,40,6,2,0,10,0.75,8,1.3,1.4,1.1,1.3,1.2,1.7,0.0,1.0588,0.1002,0.011,0.1002,0.2375,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-05-05,18:00,Sonderjyske,Aalborg,2.0,2.0,D,,,,2.45,3.37,2.81,2.56,3.5,2.95,,,1432.9,1415.9,17.0,2848.8,0.006,0,7,10,0,2,0.7778,0.6667,0.0,0.1333,7,8,4,-2,6,8,7,1,0,1,1,0,0,0,0,3,40,1,9,0,-22,0.0,10,1.1,1.3,2.3,1.0,1.2,1.9,0.1,1.0608,0.0498,0.0449,0.0498,0.2378,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
DEN,2025-05-11,15:00,Aarhus,Randers FC,1.0,3.0,A,,,,2.5,3.28,2.83,2.61,3.4,3.3,,,1601.6,1596.3,5.2,3197.9,0.0016,0,0,1,4,7,0.0,0.0667,0.4444,0.4667,-4,-6,-1,1,-2,7,9,-2,-1,2,1,0,0,0,0,3,41,3,1,6,2,0.2,10,1.7,1.6,1.0,1.1,1.7,1.9,0.6,1.0582,0.1661,0.044,0.1661,0.2286,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-05-11,19:00,FC Copenhagen,Midtjylland,1.0,1.0,D,,,,2.03,3.55,3.47,2.12,3.62,3.66,,,1751.8,1729.5,22.3,3481.2,0.0064,0,9,9,6,10,1.0,0.6,0.6667,0.6667,3,-1,9,2,7,7,7,0,0,2,2,0,0,1,0,3,41,2,6,2,-8,0.4,10,2.3,2.1,0.9,1.0,1.4,1.4,1.3,1.0625,0.0548,0.0443,0.0548,0.1662,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
DEN,2025-05-11,13:00,Nordsjaelland,Brondby,2.0,2.0,D,,,,3.33,3.9,1.98,3.51,4.05,2.04,,,1645.4,1676.0,-30.6,3321.4,0.0092,0,3,7,4,8,0.3333,0.4667,0.4444,0.5333,-1,-1,-1,0,-1,9,7,2,0,2,1,0,1,0,0,3,41,4,3,3,2,0.8,10,2.3,2.3,1.2,1.5,1.8,1.6,0.8,1.0618,0.0541,0.0541,0.0303,0.2736,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
DEN,2025-05-11,13:00,Silkeborg,Sonderjyske,1.0,0.0,H,,,,1.72,4.01,4.33,1.77,4.1,4.5,,,1562.2,1431.1,131.1,2993.3,0.0438,0,4,7,5,11,0.4444,0.4667,0.5556,0.7333,-1,-4,1,-1,2,7,6,1,0,2,2,0,1,0,0,3,41,3,3,4,6,0.25,10,1.3,1.2,0.9,1.1,1.4,1.8,0.2,1.0617,0.0393,0.0291,0.0393,0.2133,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-05-11,17:00,Viborg,Aalborg,3.0,1.0,H,,,,1.93,3.79,3.58,2.02,3.97,3.84,,,1541.4,1417.7,123.6,2959.1,0.0418,0,3,7,1,2,0.3333,0.4667,0.1111,0.1333,2,5,-1,0,-1,7,6,1,0,2,2,0,0,0,0,3,41,4,4,2,6,0.2,10,1.6,1.7,1.7,1.1,1.4,1.9,0.5,1.0613,0.0726,0.0466,0.0726,0.2648,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-05-12,18:00,Vejle,Lyngby,2.0,0.0,H,,,,1.99,3.51,3.67,2.03,3.64,3.97,,,1442.0,1461.1,-19.1,2903.1,0.0066,0,4,5,5,6,0.4444,0.3333,0.5556,0.4,-1,-1,3,4,-1,8,8,0,0,2,1,0,0,0,0,3,41,5,1,4,5,0.8,10,1.1,1.4,1.9,0.7,0.9,1.4,0.4,1.0599,0.0817,0.0201,0.0817,0.0986,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-05-16,18:00,Nordsjaelland,Aarhus,2.0,0.0,H,,,,1.89,3.86,3.72,1.93,4.1,3.95,,,1645.0,1585.3,59.7,3230.3,0.0185,0,1,5,0,0,0.1111,0.3333,0.0,0.0,1,5,-3,0,-3,5,5,0,0,2,2,0,0,0,0,3,42,5,3,2,7,0.5,10,2.3,2.4,1.3,0.5,1.3,2.0,1.8,1.057,0.0622,0.0212,0.0618,0.1778,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
DEN,2025-05-18,13:00,Aalborg,Silkeborg,2.0,3.0,A,,,,2.87,3.81,2.25,3.02,3.95,2.33,,,1410.0,1567.5,-157.5,2977.5,0.0529,0,1,1,4,10,0.1111,0.0667,0.4444,0.6667,-3,-9,1,-2,3,7,7,0,0,2,2,0,1,0,0,3,42,1,7,2,-11,0.2,10,0.4,0.9,2.1,1.3,1.8,1.5,-0.9,1.0553,0.0523,0.0523,0.0356,0.0465,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-05-18,17:00,Randers FC,FC Copenhagen,0.0,4.0,A,,,,3.53,3.52,2.03,3.65,3.61,2.09,,,1612.6,1749.8,-137.3,3362.4,0.0408,0,7,10,7,10,0.7778,0.6667,0.7778,0.6667,0,0,4,4,0,7,7,0,0,1,2,0,0,0,0,3,42,1,6,3,-10,0.25,10,1.8,1.8,1.3,2.0,1.9,1.1,-0.2,1.06,0.034,0.034,0.0296,0.1371,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-05-18,15:00,Sonderjyske,Lyngby,5.0,1.0,H,,,,2.73,3.45,2.49,2.79,3.52,2.56,,,1425.8,1448.0,-22.3,2873.8,0.0078,0,2,8,4,5,0.2222,0.5333,0.4444,0.3333,-2,3,-4,3,-7,7,6,1,0,2,2,0,0,0,0,3,42,4,2,4,1,0.25,10,0.9,1.2,2.3,0.7,0.9,1.4,0.2,1.0578,0.0281,0.022,0.0281,0.2219,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-05-18,13:00,Viborg,Vejle,0.0,1.0,A,,,,1.69,4.17,4.42,1.74,4.35,4.6,,,1549.1,1455.0,94.1,3004.2,0.0313,0,5,7,7,8,0.5556,0.4667,0.7778,0.5333,-2,-1,3,6,-3,7,6,1,0,2,2,0,1,0,0,3,42,3,2,5,6,0.5,10,1.6,1.9,1.8,1.4,1.2,1.5,0.2,1.0578,0.0432,0.0296,0.0407,0.1606,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
DEN,2025-05-19,18:00,Brondby,Midtjylland,1.0,2.0,A,,,,2.14,3.87,3.01,2.2,4.07,3.12,,,1676.4,1731.4,-55.0,3407.8,0.0161,0,2,6,7,10,0.2222,0.4,0.7778,0.6667,-5,-4,-2,4,-6,8,8,0,0,1,1,0,0,0,0,3,42,8,1,1,13,1.0,10,1.6,1.6,1.5,1.1,1.5,1.3,0.5,1.0579,0.0517,0.028,0.0365,0.0799,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-05-24,14:00,Lyngby,Aalborg,3.0,1.0,H,,,,1.93,3.92,3.5,2.06,4.08,3.69,,,1429.4,1403.0,26.4,2832.4,0.0093,0,1,5,1,1,0.1111,0.3333,0.1111,0.0667,0,4,-3,1,-4,6,6,0,0,2,2,0,0,0,0,3,43,1,4,5,-7,0.25,10,1.1,0.8,1.0,1.0,1.3,2.0,0.1,1.059,0.0674,0.0674,0.0543,0.1459,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-05-24,14:00,Silkeborg,Viborg,1.0,2.0,A,,,,2.56,3.91,2.42,2.65,4.08,2.56,,,1574.4,1535.3,39.2,3109.7,0.0126,0,7,10,4,6,0.7778,0.6667,0.4444,0.4,3,4,4,2,2,6,6,0,0,2,2,0,0,0,0,3,43,4,5,1,1,0.75,10,1.6,1.3,0.8,1.2,1.5,1.3,0.4,1.0596,0.0579,0.0352,0.0579,0.2835,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-05-24,14:00,Vejle,Sonderjyske,2.0,3.0,A,,,,2.17,3.78,2.99,2.24,3.92,3.2,,,1468.9,1444.4,24.5,2913.3,0.0084,0,7,10,4,8,0.7778,0.6667,0.4444,0.5333,3,2,4,0,4,6,6,0,0,2,2,0,0,0,0,3,43,4,5,1,-2,0.5,10,1.4,1.6,1.8,1.1,1.4,1.7,0.3,1.0598,0.0702,0.0323,0.0702,0.198,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-05-25,16:00,Aarhus,Brondby,2.0,3.0,A,,,,3.51,3.86,1.93,3.69,4.09,2.05,,,1575.4,1666.7,-91.3,3242.1,0.0281,0,0,0,1,5,0.0,0.0,0.1111,0.3333,-1,-5,0,-3,3,9,6,3,1,2,2,0,0,0,0,3,43,4,2,4,0,0.25,10,1.6,1.6,1.2,1.6,1.9,1.4,0.0,1.0621,0.0622,0.0513,0.0622,0.2012,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
DEN,2025-05-25,16:00,FC Copenhagen,Nordsjaelland,3.0,0.0,H,,,,1.43,5.05,6.22,1.45,5.25,6.8,,,1764.8,1654.9,109.9,3419.7,0.0321,0,7,13,4,7,0.7778,0.8667,0.4444,0.4667,3,6,1,1,0,7,9,-2,-1,2,2,0,0,0,0,3,43,3,5,2,0,0.6666666666666666,10,2.1,1.8,1.0,0.5,0.7,2.2,1.6,1.0581,0.0932,0.014,0.0932,0.077,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
DEN,2025-05-25,16:00,Midtjylland,Randers FC,3.0,2.0,H,,,,1.63,4.45,4.59,1.72,4.68,4.88,,,1741.1,1597.6,143.5,3338.8,0.043,0,7,10,6,7,0.7778,0.6667,0.6667,0.4667,1,3,4,5,-1,6,7,-1,0,2,2,0,0,0,0,3,43,4,1,5,4,0.4,10,2.4,2.3,1.4,1.3,1.8,1.8,1.1,1.0561,0.0632,0.0552,0.0632,0.1927,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
