Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,OddUnder25,OddOver25,MaxUnder25,MaxOver25,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away,target_UNDER25
SP1,2025-08-15,20:30:00,Villarreal,Oviedo,2.0,0.0,H,2.0,0.0,H,1.38,4.74,8.11,1.4,5.1,8.5,1.92,1.84,2.0,1.91,1694.3,1444.7,249.6,3139.0,0.0795,1,9,15,4,4,1.0,1.0,0.4444,0.2667,5,11,3,4,-1,30,30,0,0,0,0,0,0,0,0,1,3,2,0,0,3,1.0,2,2.1,2.5,1.0,0.7,0.9,1.9,1.4,1.0589,0.0759,0.0145,0.0481,0.1786,12.3,15.4,12.0,12.0,-3.1,0.0,-0.4,1.0,1,0,0,1
SP1,2025-08-15,18:00:00,Girona,Vallecano,1.0,3.0,A,0.0,3.0,A,2.24,3.26,3.26,2.3,3.33,3.35,1.68,2.14,1.73,2.2,1531.5,1538.8,-7.3,3070.3,0.0024,0,3,6,5,11,0.3333,0.4,0.5556,0.7333,-2,-5,0,-1,1,30,30,0,0,0,0,0,0,0,0,1,3,4,1,3,6,0.5,8,0.8,0.9,1.7,1.4,1.0,1.2,-0.6,1.0599,0.0276,0.0268,0.0276,0.1681,9.6,14.0,14.4,12.6,-4.4,1.8,-2.3,-1.5,0,0,1,0
SP1,2025-08-16,18:30:00,Mallorca,Barcelona,0.0,3.0,A,0.0,2.0,A,6.75,4.74,1.43,7.0,5.0,1.48,2.25,1.6,2.35,1.62,1518.5,1866.1,-347.6,3384.6,0.1027,1,1,4,6,12,0.1111,0.2667,0.6667,0.8,-5,-8,-2,0,-2,30,30,0,0,0,0,0,0,0,0,1,3,0,9,1,-19,0.0,10,1.5,1.3,1.1,2.6,2.6,0.8,-1.1,1.0584,0.0549,0.037,0.035,0.0283,7.8,19.3,20.0,7.1,-11.5,12.9,-5.3,0.8,0,0,1,0
SP1,2025-08-16,20:30:00,Valencia,Sociedad,1.0,1.0,D,0.0,0.0,D,2.55,2.89,3.07,2.6,3.0,3.2,1.41,2.76,1.45,3.05,1563.7,1551.3,12.3,3115.0,0.004,0,1,7,3,4,0.1111,0.4667,0.3333,0.2667,-2,3,-5,2,-7,30,30,0,0,0,0,0,0,0,0,1,3,3,3,4,-2,0.4,10,2.2,1.3,0.7,0.5,0.8,2.2,1.7,1.0639,0.0423,0.0196,0.0423,0.2477,9.7,12.0,10.7,10.9,-2.3,-0.2,-2.5,0.8,0,1,0,1
SP1,2025-08-16,20:30:00,Alaves,Levante,2.0,1.0,H,1.0,0.0,H,2.19,3.04,3.64,2.25,3.1,3.8,1.47,2.58,1.5,2.7,1520.4,1507.1,13.3,3027.5,0.0044,0,7,8,6,10,0.7778,0.5333,0.6667,0.6667,1,-2,6,2,4,30,30,0,0,0,0,0,0,0,0,1,3,6,2,2,5,0.8,10,1.2,0.5,0.7,1.1,1.3,2.5,0.1,1.0603,0.044,0.0274,0.044,0.187,11.1,10.5,15.4,15.5,0.6,-0.1,1.3,0.5,1,0,0,0
SP1,2025-08-17,20:30:00,Espanol,Ath Madrid,2.0,1.0,H,0.0,1.0,A,6.25,3.86,1.55,6.66,4.0,1.6,1.66,2.14,1.72,2.2,1513.9,1751.2,-237.2,3265.1,0.0727,1,3,3,6,10,0.3333,0.2,0.6667,0.6667,-3,-7,3,2,1,30,30,0,0,0,0,0,0,0,0,1,3,1,4,5,-2,0.2,10,1.6,1.1,0.9,1.2,1.2,0.9,0.4,1.0642,0.0656,0.0656,0.0323,0.126,10.5,14.2,13.7,8.2,-3.7,5.5,-0.5,0.5,1,0,0,0
SP1,2025-08-17,16:00:00,Celta,Getafe,0.0,2.0,A,0.0,0.0,D,1.71,3.48,5.25,1.75,3.65,5.66,1.54,2.36,1.58,2.4,1577.5,1500.1,77.4,3077.6,0.0252,0,6,9,3,3,0.6667,0.6,0.3333,0.2,3,6,3,3,0,30,30,0,0,0,0,0,0,0,0,1,3,4,3,3,2,0.4,10,1.9,1.7,1.2,1.8,1.4,0.9,0.1,1.0626,0.0781,0.0234,0.0781,0.15,14.4,10.2,11.6,10.1,4.2,1.5,1.2,-0.9,0,0,1,1
SP1,2025-08-17,18:30:00,Ath Bilbao,Sevilla,3.0,2.0,H,2.0,0.0,H,1.55,3.91,6.17,1.6,4.2,6.75,1.71,2.07,1.74,2.1,1704.9,1511.7,193.2,3216.7,0.0601,0,6,10,3,4,0.6667,0.6667,0.3333,0.2667,3,6,2,2,0,30,30,0,0,0,0,0,0,0,0,1,3,5,3,2,4,0.4,10,2.1,1.8,0.6,1.1,1.3,1.3,1.0,1.063,0.094,0.0323,0.094,0.2129,9.4,10.6,12.8,11.1,-1.2,1.7,-0.2,-1.6,1,0,0,0
SP1,2025-08-18,20:00:00,Elche,Betis,1.0,1.0,D,0.0,1.0,A,3.33,3.27,2.17,3.4,3.4,2.2,1.7,2.08,1.76,2.2,1440.4,1637.0,-196.6,3077.5,0.0639,0,5,9,2,6,0.5556,0.6,0.2222,0.4,3,3,1,-2,3,30,30,0,0,0,0,0,0,0,0,1,3,2,4,2,-7,0.0,8,1.2,1.3,1.4,1.7,1.7,1.6,-0.5,1.0669,0.0398,0.021,0.0138,0.044,13.4,13.2,14.0,12.4,0.2,1.6,1.5,0.4,0,1,0,1
SP1,2025-08-19,20:00:00,Real Madrid,Osasuna,1.0,0.0,H,0.0,0.0,D,1.2,6.66,13.16,1.23,7.0,15.0,2.56,1.49,2.63,1.52,1841.6,1584.2,257.4,3425.7,0.0751,1,9,12,7,8,1.0,0.8,0.7778,0.5333,2,4,6,6,0,30,30,0,0,0,0,1,0,0,0,1,3,6,0,4,16,0.6,10,2.5,2.1,1.0,0.9,1.0,1.5,1.6,1.0595,0.1398,0.025,0.1398,0.0816,18.9,11.2,12.3,13.0,7.7,-0.7,3.2,-0.2,1,0,0,1
