Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,OddUnder25,OddOver25,MaxUnder25,MaxOver25,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away,target_UNDER25
D1,2025-08-30,17:30:00,Augsburg,Bayern Munich,2.0,3.0,A,0.0,2.0,A,9.87,6.41,1.24,11.0,6.75,1.27,3.23,1.32,3.4,1.35,1542.0,1873.8,-331.8,3415.9,0.0971,1,3,3,9,13,0.3333,0.2,1.0,0.8667,-6,-10,3,5,-2,7,8,-1,0,1,1,0,0,0,0,1,5,2,8,0,-13,0.4,10,0.9,0.6,1.2,2.1,2.2,0.9,-1.2,1.0638,0.1145,0.1145,0.0242,0.0861,12.9,15.0,19.3,8.8,-2.1,10.5,-1.3,0.9,0,0,1,0
D1,2025-08-30,14:30:00,Hoffenheim,Ein Frankfurt,1.0,3.0,A,0.0,2.0,A,2.84,3.76,2.24,2.9,3.9,2.3,2.58,1.47,2.7,1.5,1528.0,1685.0,-156.9,3213.0,0.0488,0,4,5,7,11,0.4444,0.3333,0.7778,0.7333,-3,-6,3,3,0,7,7,0,0,1,1,0,0,0,0,1,5,2,6,2,-8,0.4,10,0.7,1.0,1.9,1.3,1.2,1.4,-0.6,1.0645,0.0372,0.0211,0.0268,0.0467,12.3,12.6,13.2,10.6,-0.3,2.6,-1.9,0.9,0,0,1,0
D1,2025-08-30,14:30:00,RB Leipzig,Heidenheim,2.0,0.0,H,0.0,0.0,D,1.42,4.83,6.48,1.46,5.0,7.0,2.5,1.5,2.63,1.53,1654.0,1456.3,197.7,3110.3,0.0636,0,1,2,3,7,0.1111,0.1333,0.3333,0.4667,-2,-5,0,-1,1,8,7,1,0,1,1,0,0,0,0,1,5,3,0,1,3,0.5,4,1.6,2.2,1.6,1.2,1.2,1.4,0.4,1.0656,0.0802,0.0282,0.0802,0.1627,12.7,16.4,10.6,14.1,-3.7,-3.5,1.3,0.3,1,0,0,1
D1,2025-08-30,14:30:00,Stuttgart,M'gladbach,1.0,0.0,H,0.0,0.0,D,1.59,4.45,4.75,1.62,4.6,5.0,2.83,1.4,3.0,1.42,1649.4,1496.5,152.9,3145.8,0.0486,0,6,9,1,2,0.6667,0.6,0.1111,0.1333,5,7,3,0,3,7,6,1,0,1,1,0,0,0,0,1,5,0,1,0,-1,0.0,1,0.9,1.7,1.6,1.3,1.9,2.2,-0.4,1.0642,0.0526,0.0189,0.0526,0.192,16.3,10.7,12.7,19.7,5.6,-7.0,1.4,1.0,1,0,0,1
D1,2025-08-30,14:30:00,Werder Bremen,Leverkusen,3.0,3.0,D,1.0,2.0,A,3.56,3.83,1.91,3.75,4.0,1.95,2.38,1.54,2.5,1.57,1581.7,1793.0,-211.3,3374.6,0.0626,1,4,6,1,5,0.4444,0.4,0.1111,0.3333,3,1,2,-3,5,7,7,0,0,1,1,0,0,0,0,1,5,1,4,5,-10,0.0,10,1.2,1.1,1.4,2.0,2.1,1.3,-0.8,1.0656,0.0534,0.0534,0.0209,0.0436,14.5,13.9,11.0,10.4,0.6,0.6,-0.8,0.5,0,1,0,0
D1,2025-08-31,14:30:00,Wolfsburg,Mainz,1.0,1.0,D,1.0,0.0,H,2.04,3.62,3.34,2.1,3.8,3.6,2.06,1.72,2.1,1.75,1564.0,1609.5,-45.5,3173.5,0.0143,0,7,7,4,5,0.7778,0.4667,0.4444,0.3333,3,2,7,3,4,8,7,1,0,1,1,0,0,0,0,1,5,5,3,2,8,0.6,10,0.8,1.4,1.5,1.2,1.3,1.5,-0.4,1.0658,0.0778,0.0294,0.0778,0.0753,13.4,13.3,14.7,12.8,0.1,1.9,-0.5,-0.1,0,1,0,1
D1,2025-08-31,16:30:00,Dortmund,Union Berlin,3.0,0.0,H,1.0,0.0,H,1.38,5.06,7.02,1.41,5.3,8.0,2.53,1.49,2.63,1.53,1716.6,1535.1,181.5,3251.7,0.0558,0,7,13,6,8,0.7778,0.8667,0.6667,0.5333,1,5,1,4,-3,8,8,0,0,1,1,0,0,0,0,1,5,7,3,0,14,1.0,10,1.7,2.5,1.2,1.4,1.2,1.9,0.3,1.0647,0.1396,0.0217,0.1396,0.1291,14.9,12.9,9.5,13.9,2.0,-4.4,1.9,0.1,1,0,0,0
D1,2025-08-31,18:30:00,FC Koln,Freiburg,4.0,1.0,H,1.0,0.0,H,2.5,3.26,2.74,2.6,3.35,2.85,1.79,1.97,1.83,2.03,1491.5,1581.1,-89.6,3072.6,0.0292,0,6,8,3,7,0.6667,0.5333,0.3333,0.4667,3,1,4,-1,5,7,8,-1,0,1,1,0,0,0,0,1,5,3,5,2,-7,0.4,10,1.1,0.9,1.8,1.7,1.1,1.7,-0.6,1.0717,0.0401,0.04,0.0401,0.0986,15.2,15.0,13.2,11.9,0.2,1.3,2.3,0.6,1,0,0,0
D1,2025-09-12,19:30:00,Leverkusen,Ein Frankfurt,3.0,1.0,H,2.0,0.0,H,2.1,3.8,3.11,2.15,3.9,3.2,2.72,1.44,2.8,1.46,1788.4,1694.5,93.9,3482.9,0.0269,0,2,3,9,11,0.2222,0.2,1.0,0.7333,-7,-8,1,7,-6,13,13,0,0,1,1,0,0,0,0,1,7,7,3,0,9,1.0,10,1.7,1.5,1.1,1.6,1.4,1.3,0.1,1.0609,0.0289,0.0238,0.0289,0.2709,10.4,10.5,12.3,10.6,-0.1,1.7,-1.1,0.0,1,0,0,0
D1,2025-09-13,17:30:00,Bayern Munich,Hamburg,5.0,0.0,H,4.0,0.0,H,1.06,11.91,26.44,1.08,13.5,31.0,4.25,1.2,4.6,1.22,1877.0,1462.5,414.5,3339.5,0.1241,1,9,13,4,7,1.0,0.8667,0.4444,0.4667,5,6,5,1,4,14,15,-1,0,1,0,0,0,0,0,1,7,9,0,1,35,1.0,10,2.5,3.2,1.2,0.6,0.5,1.8,1.9,1.0652,0.1725,0.0189,0.1725,0.0564,19.5,9.1,11.6,13.2,10.4,-1.6,-1.5,-0.6,1,0,0,0
D1,2025-09-13,14:30:00,Freiburg,Stuttgart,3.0,1.0,H,0.0,1.0,A,2.84,3.59,2.29,3.0,3.7,2.37,2.29,1.58,2.38,1.63,1561.4,1654.3,-92.9,3215.7,0.0289,0,0,4,6,12,0.0,0.2667,0.6667,0.8,-6,-8,-4,0,-4,13,14,-1,0,1,1,0,0,0,0,1,7,7,3,0,-2,0.8,10,1.1,1.6,1.8,1.5,1.8,1.5,-0.4,1.0673,0.0563,0.0563,0.0349,0.1372,12.0,12.8,16.5,10.6,-0.8,5.9,-2.9,-0.6,1,0,0,0
D1,2025-09-13,14:30:00,Heidenheim,Dortmund,0.0,2.0,A,0.0,2.0,A,5.16,4.39,1.55,5.5,4.6,1.66,2.55,1.49,2.63,1.52,1450.6,1724.1,-273.6,3174.7,0.0862,1,0,4,7,13,0.0,0.2667,0.7778,0.8667,-7,-9,-4,1,-5,14,13,1,0,1,1,0,0,0,0,1,7,0,2,2,-3,0.0,4,0.4,0.6,2.2,1.7,2.0,1.7,-1.3,1.0668,0.071,0.0659,0.071,0.0548,9.7,14.4,13.5,12.6,-4.7,0.9,-0.3,0.8,0,0,1,1
D1,2025-09-13,14:30:00,Mainz,RB Leipzig,0.0,1.0,A,0.0,1.0,A,2.56,3.58,2.53,2.66,3.75,2.7,2.21,1.63,2.3,1.67,1609.3,1659.7,-50.4,3269.1,0.0154,0,2,6,3,5,0.2222,0.4,0.3333,0.3333,-1,1,-2,1,-3,13,14,-1,0,1,1,0,0,0,0,1,7,5,3,2,1,0.6,10,1.5,1.4,0.9,0.8,0.7,1.8,0.7,1.0652,0.0672,0.0391,0.0672,0.1615,15.5,11.5,13.1,14.4,4.0,-1.3,1.1,0.2,0,0,1,1
D1,2025-09-13,14:30:00,Union Berlin,Hoffenheim,2.0,4.0,A,0.0,2.0,A,2.56,3.39,2.64,2.62,3.5,2.8,1.9,1.86,1.98,1.93,1527.5,1518.5,9.0,3046.0,0.003,0,6,7,3,5,0.6667,0.4667,0.3333,0.3333,3,2,5,1,4,13,14,-1,0,1,1,0,0,0,0,1,7,6,2,2,7,0.6,10,1.3,1.3,1.5,1.4,1.9,1.9,-0.1,1.0644,0.0606,0.0234,0.0606,0.2448,10.0,13.2,13.6,12.5,-3.2,1.1,-0.2,-1.0,0,0,1,0
D1,2025-09-13,14:30:00,Wolfsburg,FC Koln,3.0,3.0,D,1.0,1.0,D,1.96,3.56,3.66,2.0,3.8,3.95,1.98,1.78,2.05,1.85,1564.1,1511.2,52.9,3075.4,0.0172,0,7,8,6,10,0.7778,0.5333,0.6667,0.6667,1,-2,6,2,4,13,13,0,0,1,1,0,0,0,0,1,7,5,3,2,1,0.4,10,0.9,1.4,1.3,0.9,1.0,1.6,0.0,1.0643,0.0792,0.0204,0.0792,0.1905,13.2,14.1,16.1,13.9,-0.9,2.2,-1.1,-0.2,0,1,0,0
D1,2025-09-14,16:30:00,M'gladbach,Werder Bremen,0.0,4.0,A,0.0,2.0,A,1.92,3.92,3.46,1.98,4.2,4.25,2.55,1.48,2.63,1.52,1491.5,1586.2,-94.7,3077.7,0.0308,0,1,2,4,6,0.1111,0.1333,0.4444,0.4,-3,-4,0,2,-2,15,15,0,0,0,0,0,0,0,0,1,7,1,0,0,2,0.5,1,0.9,1.1,1.5,1.4,1.8,2.2,-0.5,1.065,0.2283,0.0313,0.2283,-0.0246,12.9,18.7,13.4,13.6,-5.8,-0.2,1.8,-1.5,0,0,1,0
D1,2025-09-14,14:30:00,St Pauli,Augsburg,2.0,1.0,H,1.0,1.0,D,2.19,3.31,3.25,2.25,3.4,3.33,1.73,2.04,1.75,2.1,1451.7,1538.9,-87.2,2990.6,0.0292,0,4,5,3,3,0.4444,0.3333,0.3333,0.2,1,2,3,3,0,16,15,1,0,0,0,0,0,0,0,1,7,0,1,1,-2,0.0,2,1.0,1.0,1.2,1.8,1.3,1.0,-0.8,1.0664,0.0274,0.0274,0.0246,0.0471,11.9,10.3,13.0,15.7,1.6,-2.7,-0.3,0.2,1,0,0,0
